_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_identities,_content_data_trigger_time,_content_data_max_delay_time,_content_data_icon_list,_content_data_copy_writing_v2,_content_data_business,_content_data_web_close_time,_content_data_web_effect_close,_content_data_web_effective_time,_content_data_web_basemap_url,_content_data_effective_time,_content_data_show_avatar,_content_data_basemap_url,_content_data_priority,_content_data_highlight_color,_content_data_copy_color,_content_data_copy_writing,_content_data_privilege_type,_content_data_face,_content_data_mock_effect,_content_data_target_id,_content_data_uid,_content_data_id,_msg_type,
6233.44,21:18:36,2021.12.30,ENTRY_EFFECT,7,1640870314650075557,7,[],欢迎提督 <%六一五七三%> 进入直播间,1,0,0,3,https://i0.hdslb.com/bfs/live/mlive/58091ef79c0e4e654bb3eea3ab1f3329d0e24b95.png,3,1,https://i0.hdslb.com/bfs/live/mlive/58091ef79c0e4e654bb3eea3ab1f3329d0e24b95.png,1,#FFF100,#ffffff,欢迎提督 <%六一五七三%> 进入直播间,2,https://i2.hdslb.com/bfs/face/8284326849aff98b30cb8874f906d8b9a1618484.jpg,0,777536,4417751,2,other,
6233.44,21:18:36,2021.12.30,ENTRY_EFFECT,6,1640870314771284244,7,[],欢迎舰长 <%Sidney…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,70,#E6FF00,#ffffff,欢迎舰长 <%SidneyP...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/de585d325baac8b5d29e635ad2c590bf713459af.jpg,0,777536,142780752,4,other,
6235.68,21:18:38,2021.12.30,ENTRY_EFFECT,6,1640870317051983962,7,[],欢迎舰长 <%白色槿鲤%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%白色槿鲤%> 进入直播间,3,https://i1.hdslb.com/bfs/face/2e7244343e7809257369345b1ca45e407f8e1352.jpg,0,777536,39412441,4,other,
6235.69,21:18:38,2021.12.30,ENTRY_EFFECT,6,1640870317221864123,7,[],欢迎舰长 <%叶宿晴晴雨雨%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%叶宿晴晴雨雨%> 进入直播间,3,https://i0.hdslb.com/bfs/face/81b1fd863a46668ff7311e1eec3150e2b85faefc.jpg,0,777536,34175079,4,other,
6236.74,21:18:39,2021.12.30,ENTRY_EFFECT,6,1640870317838151817,7,[],欢迎舰长 <%P塔pi%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%P塔pi%> 进入直播间,3,https://i2.hdslb.com/bfs/face/103e7e9e7bfc14d5479282934045100edd3df3e4.jpg,0,777536,155810477,4,other,
6237.8,21:18:40,2021.12.30,ENTRY_EFFECT,6,1640870318476239626,7,[],欢迎舰长 <%雪莉酒没有心…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%雪莉酒没有心脏...%> 进入直播间,3,https://i1.hdslb.com/bfs/face/63218cfb1e4b25e150a890f1dedec2e0042aa034.jpg,0,777536,15561724,4,other,
6237.8,21:18:40,2021.12.30,ENTRY_EFFECT,6,1640870319157731977,7,[],欢迎舰长 <%踩碎虚空的杏脯%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%踩碎虚空的杏脯%> 进入直播间,3,https://i0.hdslb.com/bfs/face/dcf338baa70a75492a94e2a82ef093fc53c22e44.jpg,0,777536,493852938,4,other,
6237.8,21:18:40,2021.12.30,ENTRY_EFFECT,6,1640870319195893722,7,[],欢迎舰长 <%SsAdag…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%SsAdagi...%> 进入直播间,3,https://i1.hdslb.com/bfs/face/b65a062ff85c5ad1ea17ba68bf99db3b89970287.jpg,0,777536,327253141,4,other,
6242.03,21:18:44,2021.12.30,ENTRY_EFFECT,6,1640870322690978630,7,[],欢迎舰长 <%不二豆奶%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,70,#E6FF00,#ffffff,欢迎舰长 <%不二豆奶%> 进入直播间,3,https://i2.hdslb.com/bfs/face/6cb6e6898d88c59dc3a1970718bb4e4de0308d59.gif,0,777536,5873501,4,other,
6242.03,21:18:44,2021.12.30,ENTRY_EFFECT,6,1640870322811579416,7,[],欢迎舰长 <%卖裁缝的小棉袄%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%卖裁缝的小棉袄%> 进入直播间,3,https://i2.hdslb.com/bfs/face/a5bb739d3155eaa49cb6c2be62ab931dc721d06e.jpg,0,777536,382168661,4,other,
6242.04,21:18:44,2021.12.30,ENTRY_EFFECT,6,1640870323612307010,7,[],欢迎舰长 <%星期三的猫Q…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,70,#E6FF00,#ffffff,欢迎舰长 <%星期三的猫QI...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/b01f6798ef386e9f4a10df1c8a895168fc524626.jpg,0,777536,32822496,4,other,
6246.27,21:18:49,2021.12.30,ENTRY_EFFECT,6,1640870327778576556,7,[],欢迎舰长 <%撷烟%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%撷烟%> 进入直播间,3,https://i2.hdslb.com/bfs/face/606b7696fc7ba9d85a9ec17692b6028c21ea21ff.jpg,0,777536,259311731,4,other,
6247.3,21:18:50,2021.12.30,ENTRY_EFFECT,6,1640870327984147956,7,[],欢迎舰长 <%是苏木曰%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%是苏木曰%> 进入直播间,3,https://i2.hdslb.com/bfs/face/05c4bd96e19de690893b6725855de32fce5cfd5f.jpg,0,777536,39119813,4,other,
6247.3,21:18:50,2021.12.30,ENTRY_EFFECT,6,1640870328635662693,7,[],欢迎舰长 <%草莓味的芒果干%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%草莓味的芒果干%> 进入直播间,3,https://i0.hdslb.com/bfs/face/364803188ef91aca57a213f0e119e565c4b9a8c4.jpg,0,777536,8747394,4,other,
6251.48,21:18:54,2021.12.30,ENTRY_EFFECT,6,1640870332118616996,7,[],欢迎舰长 <%睡着的崩坏冷龙%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%睡着的崩坏冷龙%> 进入直播间,3,https://i0.hdslb.com/bfs/face/56c06a7171356170c642ae408b21aff62b488dee.jpg,0,777536,631608882,4,other,
6251.48,21:18:54,2021.12.30,ENTRY_EFFECT,6,1640870332821915705,7,[],欢迎舰长 <%_星小雨_%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%_星小雨_%> 进入直播间,3,https://i1.hdslb.com/bfs/face/551ff29e83f19028483448aa8b25b89bd67954c5.jpg,0,777536,622222,4,other,
6252.55,21:18:55,2021.12.30,ENTRY_EFFECT,6,1640870333417303135,7,[],欢迎舰长 <%lcehyb…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%lcehybr...%> 进入直播间,3,https://i2.hdslb.com/bfs/face/11e832619d6bde725e0a8c1f57c4fdc6843f33ef.jpg,0,777536,30241022,4,other,
6254.71,21:18:57,2021.12.30,ENTRY_EFFECT,6,1640870335530044715,7,[],欢迎舰长 <%琴筝欲%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%琴筝欲%> 进入直播间,3,https://i1.hdslb.com/bfs/face/f7e36a37456b2dd830a79ca0df5a8ca487950f88.jpg,0,777536,13246579,4,other,
6255.79,21:18:58,2021.12.30,ENTRY_EFFECT,6,1640870337279773808,7,[],欢迎舰长 <%Invisi…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%Invisib...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/31ed8e0b5f97a17ebec876516bedd444f218bf47.jpg,0,777536,382249074,4,other,
6257.9,21:19:00,2021.12.30,ENTRY_EFFECT,6,1640870339230430508,7,[],欢迎舰长 <%彼得潘或者A…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%彼得潘或者As...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/870507bf7cdaa1a5cb8e87fbe45ee99a85ec87cc.jpg,0,777536,522404097,4,other,
6263.11,21:19:05,2021.12.30,ENTRY_EFFECT,6,1640870344437883795,7,[],欢迎舰长 <%柚子碎%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%柚子碎%> 进入直播间,3,https://i0.hdslb.com/bfs/face/8c46ff7c5d7687081cc8bdbe3b88377bff28640a.jpg,0,777536,306905157,4,other,
6263.11,21:19:05,2021.12.30,ENTRY_EFFECT,6,1640870344441313286,7,[],欢迎舰长 <%点点铃铛就不响%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%点点铃铛就不响%> 进入直播间,3,https://i1.hdslb.com/bfs/face/f3814cd55abf6b19312add82470f1d031aebb9da.jpg,0,777536,13544071,4,other,
6264.15,21:19:06,2021.12.30,ENTRY_EFFECT,6,1640870344933805920,7,[],欢迎舰长 <%_喵内__%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%_喵内__%> 进入直播间,3,https://i1.hdslb.com/bfs/face/a7d0e7cf19da4678f44650c7abbf7c67d1495d9d.jpg,0,777536,96807079,4,other,
6264.15,21:19:06,2021.12.30,ENTRY_EFFECT,6,1640870345109111189,7,[],欢迎舰长 <%盐迦%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%盐迦%> 进入直播间,3,https://i1.hdslb.com/bfs/face/723ec49e590103d606849623701b13fc4163f325.jpg,0,777536,500442280,4,other,
6264.15,21:19:06,2021.12.30,ENTRY_EFFECT,6,1640870345360327306,7,[],欢迎舰长 <%罗纳尔多_发…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%罗纳尔多_发胖...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/50d7b1cbe1ee8af8994ca581464ed0eaca346e7a.jpg,0,777536,1287755007,4,other,
6265.25,21:19:08,2021.12.30,ENTRY_EFFECT,6,1640870346612030756,7,[],欢迎舰长 <%-恰北北怪兽-%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%-恰北北怪兽-%> 进入直播间,3,https://i2.hdslb.com/bfs/face/abdf1343e96d8361c3f2e74b20ec63b94e870901.jpg,0,777536,34913741,4,other,
6269.4,21:19:12,2021.12.30,ENTRY_EFFECT,6,1640870350571692038,7,[],欢迎舰长 <%乱码零番机箱%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%乱码零番机箱%> 进入直播间,3,https://i0.hdslb.com/bfs/face/b47451537bc13401a8dea2765a4aff8a291f6282.jpg,0,777536,2071626,4,other,
6273.72,21:19:16,2021.12.30,ENTRY_EFFECT,6,1640870355131942572,7,[],欢迎舰长 <%Lex是唯一…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,70,#E6FF00,#ffffff,欢迎舰长 <%Lex是唯一关...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/0942acc8aa2ec5b0a22c942cd78a7411042b03d3.jpg,0,777536,9455904,4,other,
6273.72,21:19:16,2021.12.30,ENTRY_EFFECT,6,1640870355365464419,7,[],欢迎舰长 <%奔向雷云之时%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%奔向雷云之时%> 进入直播间,3,https://i1.hdslb.com/bfs/face/e8ad76796c8e926d67cd08a5a4f3bfddfdbe55dc.jpg,0,777536,226744369,4,other,
6274.82,21:19:17,2021.12.30,ENTRY_EFFECT,6,1640870355763884331,7,[],欢迎舰长 <%乔二言%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%乔二言%> 进入直播间,3,https://i0.hdslb.com/bfs/face/1f3db64801281377c5c05647f1d60470e3fdf5ab.jpg,0,777536,35063190,4,other,
6274.82,21:19:17,2021.12.30,ENTRY_EFFECT,6,1640870356034272145,7,[],欢迎舰长 <%烤红薯蒸蛋%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%烤红薯蒸蛋%> 进入直播间,3,https://i1.hdslb.com/bfs/face/6278da052531331bc762d0075fcb1a9ced8f22ec.jpg,0,777536,449379097,4,other,
6275.99,21:19:18,2021.12.30,ENTRY_EFFECT,6,1640870356762608042,7,[],欢迎舰长 <%叫我小白吧_%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%叫我小白吧_%> 进入直播间,3,https://i0.hdslb.com/bfs/face/9f314741ad31968870d8af83b491836b1de28d0d.jpg,0,777536,13770885,4,other,
6275.99,21:19:18,2021.12.30,ENTRY_EFFECT,6,1640870357156010073,7,[],欢迎舰长 <%小舢板划呀划%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%小舢板划呀划%> 进入直播间,3,https://i1.hdslb.com/bfs/face/26ad7401b5e7fd49b343dce854ea5da2b162a3f3.jpg,0,777536,8664721,4,other,
6280.27,21:19:23,2021.12.30,ENTRY_EFFECT,6,1640870361427936156,7,[],欢迎舰长 <%小七今天快乐…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%小七今天快乐了...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/cab8e1f3370f7fe854fd80642649331cd30ec775.jpg,0,777536,262462266,4,other,
6281.39,21:19:24,2021.12.30,ENTRY_EFFECT,6,1640870362715259222,7,[],欢迎舰长 <%猛啾嗷呜啾%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%猛啾嗷呜啾%> 进入直播间,3,https://i1.hdslb.com/bfs/face/5ddc290e9710f96244a20ec63ad4d548006f874a.jpg,0,777536,1787857,4,other,
6282.44,21:19:25,2021.12.30,ENTRY_EFFECT,6,1640870363155526347,7,[],欢迎舰长 <%沥青鸭%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%沥青鸭%> 进入直播间,3,https://i0.hdslb.com/bfs/face/492e7f261b8beeeb8de3ef35d38860716c9085b1.jpg,0,777536,3435747,4,other,
6284.72,21:19:27,2021.12.30,ENTRY_EFFECT,6,1640870366200429730,7,[],欢迎舰长 <%月璃_lin…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%月璃_lind...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/1256021d31f0193f00de33ed95b887dda9f6ff67.jpg,0,777536,28532025,4,other,
6288.94,21:19:31,2021.12.30,ENTRY_EFFECT,6,1640870369707381289,7,[],欢迎舰长 <%Red_Au…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%Red_Aur...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/a83b117886697f8267567ff5c5716dbbb578d945.jpg,0,777536,143258475,4,other,
6297.34,21:19:40,2021.12.30,ENTRY_EFFECT,6,1640870378784955598,7,[],欢迎舰长 <%白兔兔兔兔子%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%白兔兔兔兔子%> 进入直播间,3,https://i0.hdslb.com/bfs/face/6e5b9a0d7a9fdbf8dd27a59e03dc6be2c4bfdefb.jpg,0,777536,287469483,4,other,
6299.55,21:19:42,2021.12.30,ENTRY_EFFECT,6,1640870380488265086,7,[],欢迎舰长 <%ewbawh…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%ewbawhy...%> 进入直播间,3,https://i2.hdslb.com/bfs/face/013c93a23b359d463d5b53171e6e20c77cd8c414.jpg,0,777536,249096098,4,other,
6301.67,21:19:44,2021.12.30,ENTRY_EFFECT,6,1640870382934932158,7,[],欢迎舰长 <%沉浸式烩饭%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%沉浸式烩饭%> 进入直播间,3,https://i1.hdslb.com/bfs/face/7feb45ce1000e9dbcffe426ab1e7b11e055eef58.jpg,0,777536,14135386,4,other,
6301.67,21:19:44,2021.12.30,ENTRY_EFFECT,6,1640870383153641378,7,[],欢迎舰长 <%不喝奶茶778%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%不喝奶茶778%> 进入直播间,3,https://i0.hdslb.com/bfs/face/9d5347e16a0577b24f4eb775a3aa8702f2cf0a71.jpg,0,777536,37000062,4,other,
6304.81,21:19:47,2021.12.30,ENTRY_EFFECT,6,1640870385506729097,7,[],欢迎舰长 <%达达鸭不能没…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%达达鸭不能没冬...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/168bcb0ef8d506e29081d5427e1d660f10c6a760.jpg,0,777536,20429565,4,other,
6304.81,21:19:47,2021.12.30,ENTRY_EFFECT,6,1640870385810141123,7,[],欢迎舰长 <%是TRY不是…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,70,#E6FF00,#ffffff,欢迎舰长 <%是TRY不是t...%> 进入直播间,3,https://i0.hdslb.com/bfs/face/1d6b76fc85b5353a81ae8ab9fdec7a8bb18c3995.jpg,0,777536,15223101,4,other,
6304.81,21:19:47,2021.12.30,ENTRY_EFFECT,6,1640870386074704437,7,[],欢迎舰长 <%不知几晴昼%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%不知几晴昼%> 进入直播间,3,https://i0.hdslb.com/bfs/face/ae1867dcf4704dd3c701d1de3c11f855311dfd9d.jpg,0,777536,5780727,4,other,
6305.85,21:19:48,2021.12.30,ENTRY_EFFECT,6,1640870386787293360,7,[],欢迎舰长 <%关御九-%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%关御九-%> 进入直播间,3,https://i2.hdslb.com/bfs/face/7a2de1397dd6d4b7d765c827183d5005557dc534.jpg,0,777536,474898379,4,other,
