_DeltaTime,_ExactTime,_Date,_raw_cmd,_raw_id,_raw_name,_raw_full_time,_raw_full_highlight,_raw_full_color,_raw_full_background,_raw_full_tail_icon_fan,_raw_full_head_icon_fan,_raw_full_tail_icon_fa,_raw_full_head_icon_fa,_raw_full_tail_icon,_raw_full_head_icon,_raw_half_time,_raw_half_highlight,_raw_half_color,_raw_half_background,_raw_half_tail_icon,_raw_half_head_icon,_raw_side_border,_raw_side_highlight,_raw_side_color,_raw_side_background,_raw_side_head_icon,_raw_roomid,_raw_real_roomid,_raw_msg_common,_raw_msg_self,_raw_link_url,_raw_msg_type,_raw_shield_uid,_raw_business_id,_raw_scatter_max,_raw_scatter_min,_raw_marquee_id,_raw_notice_type,_content,_roomid,_type,_msg_type,
4626.51,20:51:49,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,24033949,24033949,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/24033949?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F859845%2Flive_456668067_89295545.flv%3Fexpires%3D1640872309%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000ba61dea418264f488d6595074249b829%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D827ea608513275307916f14ffae8df90%26sk%3Dca05902af1af74bc4b001bfd3a2181fe%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,24033949,2,broadcast,
4637.81,20:52:00,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,24033949,24033949,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/24033949?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F426900%2Flive_456668067_89295545.flv%3Fexpires%3D1640872320%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000321f027a391c438c8a8ec30af7a0ee3b%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Ddc9d8e7668b1bdf9762a16a54f17f9fb%26sk%3Dca05902af1af74bc4b001bfd3a2181fe%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,24033949,2,broadcast,
4647.53,20:52:10,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,24033949,24033949,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/24033949?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F479943%2Flive_456668067_89295545.flv%3Fexpires%3D1640872330%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000c6c1928d41344075aee1207b01e599e0%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Dcfdb22089d45730c0a8a62aff42309ce%26sk%3Dca05902af1af74bc4b001bfd3a2181fe%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,24033949,2,broadcast,
4651.72,20:52:14,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,6959050,6959050,<%单推人阿离%>投喂<%染哥哥_%>1个超级战舰，欧皇登场，快来围观吧！,<%单推人阿离%>投喂<%染哥哥_%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/6959050?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F117287%2Flive_8198901_7511066.flv%3Fexpires%3D1640872334%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000c999d8af06684555b39b4db46a0b76e3%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D69ea1601d8348443020a14b7e59c0dbe%26sk%3Da4ea09e4529c6678598fb70c5c54cdda%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D7&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%单推人阿离%>投喂<%染哥哥_%>1个超级战舰，欧皇登场，快来围观吧！,6959050,2,broadcast,
4658.31,20:52:21,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,24033949,24033949,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/24033949?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F667855%2Flive_456668067_89295545.flv%3Fexpires%3D1640872341%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10003968d5be9bb44f4581767d0ab5e03c67%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Dd9eef24f2bc0e6a64c5ef0d65437c43e%26sk%3Dca05902af1af74bc4b001bfd3a2181fe%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,24033949,2,broadcast,
4690.86,20:52:53,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24007190,24007190,<%CF十年老粉%>在<%李思楠Lsnn%>的房间开通了总督,<%CF十年老粉%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/24007190?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha08.bilivideo.com%2Flive-bvc%2F527382%2Flive_641940252_44796981_1500.flv%3Fexpires%3D1640872373%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10006eecc62879984fdd8ad56c6e91e03a6f%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha08%26sign%3Ddf160b8d9bb99e4a68d3a324edd60a18%26sk%3D03d046f969c9ebd72581fe8b44bbb402c58f0b243430a8107ea8d106378f6798%26p2p_type%3D0%26src%3D129%26sl%3D2%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D9&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%CF十年老粉%>在<%李思楠Lsnn%>的房间开通了总督,24007190,3,broadcast,
4735.99,20:53:38,2021.12.30,NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,24043062,24043062,<%蛋蛋儿乖%>在<%西桥桥桥桥桥桥%>的房间开通了总督,<%蛋蛋儿乖%> 续费了主播的 <%总督5个月%>,https://live.bilibili.com/24043062?accept_quality=%5B10000%5D&broadcast_type=1&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F341670%2Flive_12174029_68375966.flv%3Fexpires%3D1640872418%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000ab017e173a79443fa285b169cd3191ce%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3Dabfaded27ce043f44ddc317b56dd2957%26sk%3D0c7fe97fa7ce9b075aa0feab60ad0354%26p2p_type%3D0%26src%3D5%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D6&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%蛋蛋儿乖%>在<%西桥桥桥桥桥桥%>的房间开通了总督,24043062,3,broadcast,
4738.67,20:53:41,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,24033949,24033949,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/24033949?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F529121%2Flive_456668067_89295545.flv%3Fexpires%3D1640872421%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10002319428f3fa54f5eb2c6f4e48230649a%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Dcabbfbd51967b458abf39323ef66ce09%26sk%3Dca05902af1af74bc4b001bfd3a2181fe%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,24033949,2,broadcast,
4740.94,20:53:43,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,22148864,22148864,<%狮狮如意i%>投喂<%神山茶茶%>1个超级战舰，欧皇登场，快来围观吧！,<%狮狮如意i%>投喂<%神山茶茶%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/22148864?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F488259%2Flive_412070731_87705551.flv%3Fexpires%3D1640872423%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000a7f30dab31b04a80933bf87cfc828713%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D87197e93485c89f37ddb36007b2d5302%26sk%3D85b5106ca9e6185c01c01674e767d955%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%狮狮如意i%>投喂<%神山茶茶%>1个超级战舰，欧皇登场，快来围观吧！,22148864,2,broadcast,
4748.58,20:53:51,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,24033949,24033949,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/24033949?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F819743%2Flive_456668067_89295545.flv%3Fexpires%3D1640872431%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100003aade36f16640f19bbc3f1ba989ee4d%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D241fa18a2ba2adad2db4d352953333d4%26sk%3Dca05902af1af74bc4b001bfd3a2181fe%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,24033949,2,broadcast,
4759.28,20:54:02,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,24033949,24033949,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/24033949?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F217562%2Flive_456668067_89295545.flv%3Fexpires%3D1640872441%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000a71059f7559f4dbd984671a2e73737d2%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D399d13c7fa4ba2bfa8d244c82cbb7a7b%26sk%3Dca05902af1af74bc4b001bfd3a2181fe%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%奈良雎任%>投喂<%梓木乐色%>1个超级战舰，欧皇登场，快来围观吧！,24033949,2,broadcast,
4762.08,20:54:04,2021.12.30,NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,6959050,6959050,<%单推人阿离%>投喂<%染哥哥_%>1个超级战舰，欧皇登场，快来围观吧！,<%单推人阿离%>投喂<%染哥哥_%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/6959050?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F106405%2Flive_8198901_7511066.flv%3Fexpires%3D1640872444%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100030701feba2e742d59273cd267b605a34%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D0aa33bda402c0a2aea565acb958856c7%26sk%3Da4ea09e4529c6678598fb70c5c54cdda%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D7&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%单推人阿离%>投喂<%染哥哥_%>1个超级战舰，欧皇登场，快来围观吧！,6959050,2,broadcast,
